Row,Row.Numbers,Genotype,Pedigree,Treatment,date,Canopy_Coverage
1069,1069 and 1070,NC302,Ames 27147,Nitrogen,6-Jul,33.19241565
1069,1069 and 1070,NC302,Ames 27147,Nitrogen,30-Aug,66.3194779
1069,1069 and 1070,NC302,Ames 27147,Nitrogen,5-Sep,51.61158914
1069,1069 and 1070,NC302,Ames 27147,Nitrogen,1-Sep,59.52334678
1071,1071 and 1072,W22,NSL 30053,Nitrogen,14-Aug,47.48542999
1071,1071 and 1072,W22,NSL 30053,Nitrogen,26-Aug,61.9473942
1071,1071 and 1072,W22,NSL 30053,Nitrogen,30-Aug,58.80367337
1071,1071 and 1072,W22,NSL 30053,Nitrogen,3-Sep,37.56140933
1071,1071 and 1072,W22,NSL 30053,Nitrogen,23-Aug,55.13240556
1071,1071 and 1072,W22,NSL 30053,Nitrogen,1-Sep,49.70393808
1071,1071 and 1072,W22,NSL 30053,Nitrogen,20-Aug,46.14909467
1071,1071 and 1072,W22,NSL 30053,Nitrogen,12-Aug,50.83871785
1071,1071 and 1072,W22,NSL 30053,Nitrogen,5-Sep,35.51315625
1071,1071 and 1072,W22,NSL 30053,Nitrogen,22-Aug,53.01110168
1071,1071 and 1072,W22,NSL 30053,Nitrogen,16-Aug,49.08820105
1071,1071 and 1072,W22,NSL 30053,Nitrogen,6-Jul,37.38481221
1077,1077 and 1078,W64A,PI 587152,Nitrogen,3-Sep,63.12633237
1077,1077 and 1078,W64A,PI 587152,Nitrogen,6-Jul,41.50503141
1077,1077 and 1078,W64A,PI 587152,Nitrogen,26-Aug,75.95240495
1077,1077 and 1078,W64A,PI 587152,Nitrogen,1-Sep,79.57833526
1077,1077 and 1078,W64A,PI 587152,Nitrogen,22-Aug,77.90314418
1077,1077 and 1078,W64A,PI 587152,Nitrogen,30-Aug,77.43360635
1077,1077 and 1078,W64A,PI 587152,Nitrogen,12-Aug,82.92666627
1077,1077 and 1078,W64A,PI 587152,Nitrogen,5-Sep,64.44610716
1077,1077 and 1078,W64A,PI 587152,Nitrogen,16-Aug,73.44951878
1077,1077 and 1078,W64A,PI 587152,Nitrogen,20-Aug,79.79544956
1077,1077 and 1078,W64A,PI 587152,Nitrogen,23-Aug,82.16374852
1077,1077 and 1078,W64A,PI 587152,Nitrogen,14-Aug,78.44126307
1081,1081 and 1082,NC370,Ames 27181,Nitrogen,30-Aug,87.3192881
1081,1081 and 1082,NC370,Ames 27181,Nitrogen,23-Aug,88.77050557
1081,1081 and 1082,NC370,Ames 27181,Nitrogen,6-Jul,44.71253174
1081,1081 and 1082,NC370,Ames 27181,Nitrogen,12-Aug,92.06902495
1081,1081 and 1082,NC370,Ames 27181,Nitrogen,3-Sep,69.07047746
1081,1081 and 1082,NC370,Ames 27181,Nitrogen,20-Aug,85.38002374
1081,1081 and 1082,NC370,Ames 27181,Nitrogen,14-Aug,87.26368159
1081,1081 and 1082,NC370,Ames 27181,Nitrogen,22-Aug,88.98518685
1081,1081 and 1082,NC370,Ames 27181,Nitrogen,26-Aug,90.06756773
1081,1081 and 1082,NC370,Ames 27181,Nitrogen,16-Aug,86.35607692
1081,1081 and 1082,NC370,Ames 27181,Nitrogen,5-Sep,76.36640756
1081,1081 and 1082,NC370,Ames 27181,Nitrogen,1-Sep,86.35290581
1083,1083 and 1084,SA24,PI 686065,Nitrogen,23-Aug,83.57277253
1083,1083 and 1084,SA24,PI 686065,Nitrogen,30-Aug,78.80542537
1083,1083 and 1084,SA24,PI 686065,Nitrogen,1-Sep,80.13832635
1083,1083 and 1084,SA24,PI 686065,Nitrogen,14-Aug,79.35587369
1083,1083 and 1084,SA24,PI 686065,Nitrogen,3-Sep,64.74498923
1083,1083 and 1084,SA24,PI 686065,Nitrogen,26-Aug,84.15779396
1083,1083 and 1084,SA24,PI 686065,Nitrogen,5-Sep,63.3320863
1083,1083 and 1084,SA24,PI 686065,Nitrogen,16-Aug,77.68647296
1083,1083 and 1084,SA24,PI 686065,Nitrogen,22-Aug,82.01623077
1083,1083 and 1084,SA24,PI 686065,Nitrogen,20-Aug,81.97189353
1083,1083 and 1084,SA24,PI 686065,Nitrogen,6-Jul,41.87431976
1083,1083 and 1084,SA24,PI 686065,Nitrogen,12-Aug,87.18233715
1101,1101 and 1102,CM174,Ames 19316,Nitrogen,22-Aug,56.86584564
1101,1101 and 1102,CM174,Ames 19316,Nitrogen,6-Jul,50.09719119
1101,1101 and 1102,CM174,Ames 19316,Nitrogen,23-Aug,69.50957425
1101,1101 and 1102,CM174,Ames 19316,Nitrogen,5-Sep,27.08539441
1101,1101 and 1102,CM174,Ames 19316,Nitrogen,30-Aug,47.5467566
1101,1101 and 1102,CM174,Ames 19316,Nitrogen,20-Aug,54.74243326
1101,1101 and 1102,CM174,Ames 19316,Nitrogen,3-Sep,31.06300014
1101,1101 and 1102,CM174,Ames 19316,Nitrogen,26-Aug,66.45237799
1101,1101 and 1102,CM174,Ames 19316,Nitrogen,12-Aug,64.41015396
1101,1101 and 1102,CM174,Ames 19316,Nitrogen,16-Aug,55.84426282
1101,1101 and 1102,CM174,Ames 19316,Nitrogen,14-Aug,54.52979998
1101,1101 and 1102,CM174,Ames 19316,Nitrogen,1-Sep,42.17191545
1103,1103 and 1104,B75,PI 608774,Nitrogen,26-Aug,70.91705083
1103,1103 and 1104,B75,PI 608774,Nitrogen,22-Aug,55.87402146
1103,1103 and 1104,B75,PI 608774,Nitrogen,12-Aug,58.41373464
1103,1103 and 1104,B75,PI 608774,Nitrogen,1-Sep,70.2043799
1103,1103 and 1104,B75,PI 608774,Nitrogen,20-Aug,56.2220508
1103,1103 and 1104,B75,PI 608774,Nitrogen,14-Aug,48.92151487
1103,1103 and 1104,B75,PI 608774,Nitrogen,16-Aug,52.23936754
1103,1103 and 1104,B75,PI 608774,Nitrogen,23-Aug,73.08849525
1103,1103 and 1104,B75,PI 608774,Nitrogen,30-Aug,70.25331056
1103,1103 and 1104,B75,PI 608774,Nitrogen,3-Sep,52.85755605
1103,1103 and 1104,B75,PI 608774,Nitrogen,6-Jul,27.10431346
1103,1103 and 1104,B75,PI 608774,Nitrogen,5-Sep,60.90534979
1105,1105 and 1106,A188,Ames 22443,Nitrogen,14-Aug,34.57569296
1105,1105 and 1106,A188,Ames 22443,Nitrogen,16-Aug,34.75745101
1105,1105 and 1106,A188,Ames 22443,Nitrogen,1-Sep,31.91301351
1105,1105 and 1106,A188,Ames 22443,Nitrogen,23-Aug,57.67946554
1105,1105 and 1106,A188,Ames 22443,Nitrogen,26-Aug,49.2831915
1105,1105 and 1106,A188,Ames 22443,Nitrogen,12-Aug,43.39560258
1105,1105 and 1106,A188,Ames 22443,Nitrogen,6-Jul,38.80620954
1105,1105 and 1106,A188,Ames 22443,Nitrogen,20-Aug,38.50279101
1105,1105 and 1106,A188,Ames 22443,Nitrogen,22-Aug,47.89863703
1105,1105 and 1106,A188,Ames 22443,Nitrogen,30-Aug,38.67548509
1105,1105 and 1106,A188,Ames 22443,Nitrogen,3-Sep,24.58451617
1105,1105 and 1106,A188,Ames 22443,Nitrogen,5-Sep,28.43468983
1107,1107 and 1108,B103,PI 594046,Nitrogen,22-Aug,65.48582767
1107,1107 and 1108,B103,PI 594046,Nitrogen,26-Aug,75.71710145
1107,1107 and 1108,B103,PI 594046,Nitrogen,20-Aug,63.36566023
1107,1107 and 1108,B103,PI 594046,Nitrogen,12-Aug,72.48041702
1107,1107 and 1108,B103,PI 594046,Nitrogen,5-Sep,59.51531779
1107,1107 and 1108,B103,PI 594046,Nitrogen,6-Jul,44.72360658
1107,1107 and 1108,B103,PI 594046,Nitrogen,1-Sep,66.34818955
1107,1107 and 1108,B103,PI 594046,Nitrogen,3-Sep,52.11925141
1107,1107 and 1108,B103,PI 594046,Nitrogen,30-Aug,71.15442454
1107,1107 and 1108,B103,PI 594046,Nitrogen,23-Aug,77.49205111
1107,1107 and 1108,B103,PI 594046,Nitrogen,14-Aug,61.93928318
1107,1107 and 1108,B103,PI 594046,Nitrogen,16-Aug,60.72307182
1111,1111 and 1112,A619,PI 587139,Nitrogen,20-Aug,14.45943292
1111,1111 and 1112,A619,PI 587139,Nitrogen,26-Aug,22.96107415
1111,1111 and 1112,A619,PI 587139,Nitrogen,3-Sep,19.64048892
1111,1111 and 1112,A619,PI 587139,Nitrogen,6-Jul,32.06507418
1111,1111 and 1112,A619,PI 587139,Nitrogen,30-Aug,20.29141664
1111,1111 and 1112,A619,PI 587139,Nitrogen,16-Aug,11.87865538
1111,1111 and 1112,A619,PI 587139,Nitrogen,12-Aug,15.1623444
1111,1111 and 1112,A619,PI 587139,Nitrogen,5-Sep,15.12214047
1111,1111 and 1112,A619,PI 587139,Nitrogen,1-Sep,17.01248254
1111,1111 and 1112,A619,PI 587139,Nitrogen,22-Aug,16.22875157
1111,1111 and 1112,A619,PI 587139,Nitrogen,23-Aug,24.74075381
1111,1111 and 1112,A619,PI 587139,Nitrogen,14-Aug,14.65570109
1113,1113 and 1114,C49A,Ames 27067,Nitrogen,26-Aug,32.6425004
1113,1113 and 1114,C49A,Ames 27067,Nitrogen,22-Aug,23.77633471
1113,1113 and 1114,C49A,Ames 27067,Nitrogen,23-Aug,38.11822708
1113,1113 and 1114,C49A,Ames 27067,Nitrogen,14-Aug,13.0725962
1113,1113 and 1114,C49A,Ames 27067,Nitrogen,16-Aug,13.79865395
1113,1113 and 1114,C49A,Ames 27067,Nitrogen,5-Sep,37.27175735
1113,1113 and 1114,C49A,Ames 27067,Nitrogen,12-Aug,20.2737924
1113,1113 and 1114,C49A,Ames 27067,Nitrogen,3-Sep,30.59614993
1113,1113 and 1114,C49A,Ames 27067,Nitrogen,30-Aug,33.24368914
1113,1113 and 1114,C49A,Ames 27067,Nitrogen,20-Aug,19.03406422
1113,1113 and 1114,C49A,Ames 27067,Nitrogen,6-Jul,40.12755151
1113,1113 and 1114,C49A,Ames 27067,Nitrogen,1-Sep,27.07470089
1115,1115 and 1116,MEF156-55-2,Ames 27135,Nitrogen,26-Aug,17.36699142
1115,1115 and 1116,MEF156-55-2,Ames 27135,Nitrogen,3-Sep,16.11393802
1115,1115 and 1116,MEF156-55-2,Ames 27135,Nitrogen,16-Aug,1.228051037
1115,1115 and 1116,MEF156-55-2,Ames 27135,Nitrogen,23-Aug,9.189683098
1115,1115 and 1116,MEF156-55-2,Ames 27135,Nitrogen,20-Aug,1.54394874
1115,1115 and 1116,MEF156-55-2,Ames 27135,Nitrogen,6-Jul,5.757002921
1115,1115 and 1116,MEF156-55-2,Ames 27135,Nitrogen,5-Sep,10.49258012
1115,1115 and 1116,MEF156-55-2,Ames 27135,Nitrogen,14-Aug,0.68352117
1115,1115 and 1116,MEF156-55-2,Ames 27135,Nitrogen,12-Aug,1.623268133
1115,1115 and 1116,MEF156-55-2,Ames 27135,Nitrogen,22-Aug,12.09476592
1115,1115 and 1116,MEF156-55-2,Ames 27135,Nitrogen,1-Sep,6.547568146
1115,1115 and 1116,MEF156-55-2,Ames 27135,Nitrogen,30-Aug,12.11685866
1117,1117 and 1118,CM37,Ames 20190,Nitrogen,23-Aug,40.41194739
1117,1117 and 1118,CM37,Ames 20190,Nitrogen,16-Aug,25.39723533
1117,1117 and 1118,CM37,Ames 20190,Nitrogen,5-Sep,14.78737997
1117,1117 and 1118,CM37,Ames 20190,Nitrogen,1-Sep,22.12755151
1117,1117 and 1118,CM37,Ames 20190,Nitrogen,26-Aug,35.73871
1117,1117 and 1118,CM37,Ames 20190,Nitrogen,22-Aug,28.52999015
1117,1117 and 1118,CM37,Ames 20190,Nitrogen,12-Aug,35.35769936
1117,1117 and 1118,CM37,Ames 20190,Nitrogen,20-Aug,27.28354402
1117,1117 and 1118,CM37,Ames 20190,Nitrogen,6-Jul,35.14693246
1117,1117 and 1118,CM37,Ames 20190,Nitrogen,14-Aug,24.91745355
1117,1117 and 1118,CM37,Ames 20190,Nitrogen,30-Aug,36.41510811
1117,1117 and 1118,CM37,Ames 20190,Nitrogen,3-Sep,20.44114024
1119,1119 and 1120,Ia5125,PI 587135,Nitrogen,14-Aug,13.36541781
1119,1119 and 1120,Ia5125,PI 587135,Nitrogen,30-Aug,27.1379557
1119,1119 and 1120,Ia5125,PI 587135,Nitrogen,23-Aug,32.24814763
1119,1119 and 1120,Ia5125,PI 587135,Nitrogen,5-Sep,8.6333846
1119,1119 and 1120,Ia5125,PI 587135,Nitrogen,1-Sep,11.36074465
1119,1119 and 1120,Ia5125,PI 587135,Nitrogen,3-Sep,11.26396641
1119,1119 and 1120,Ia5125,PI 587135,Nitrogen,16-Aug,13.3898973
1119,1119 and 1120,Ia5125,PI 587135,Nitrogen,12-Aug,24.53579456
1119,1119 and 1120,Ia5125,PI 587135,Nitrogen,22-Aug,18.13031447
1119,1119 and 1120,Ia5125,PI 587135,Nitrogen,6-Jul,23.32206756
1119,1119 and 1120,Ia5125,PI 587135,Nitrogen,26-Aug,28.13189183
1119,1119 and 1120,Ia5125,PI 587135,Nitrogen,20-Aug,17.01787895
1121,1121 and 1122,CMV3,Ames 27104,Nitrogen,26-Aug,45.73793659
1121,1121 and 1122,CMV3,Ames 27104,Nitrogen,22-Aug,40.37069397
1121,1121 and 1122,CMV3,Ames 27104,Nitrogen,14-Aug,35.89359326
1121,1121 and 1122,CMV3,Ames 27104,Nitrogen,1-Sep,9.46724402
1121,1121 and 1122,CMV3,Ames 27104,Nitrogen,5-Sep,3.762175943
1121,1121 and 1122,CMV3,Ames 27104,Nitrogen,23-Aug,55.67608957
1121,1121 and 1122,CMV3,Ames 27104,Nitrogen,20-Aug,39.23035977
1121,1121 and 1122,CMV3,Ames 27104,Nitrogen,12-Aug,45.34950387
1121,1121 and 1122,CMV3,Ames 27104,Nitrogen,6-Jul,46.41461878
1121,1121 and 1122,CMV3,Ames 27104,Nitrogen,30-Aug,42.7745901
1121,1121 and 1122,CMV3,Ames 27104,Nitrogen,16-Aug,31.30283391
1121,1121 and 1122,CMV3,Ames 27104,Nitrogen,3-Sep,9.89255375
1123,1123 and 1124,IDS91,PI 686063,Nitrogen,26-Aug,55.94528022
1123,1123 and 1124,IDS91,PI 686063,Nitrogen,22-Aug,45.50833822
1123,1123 and 1124,IDS91,PI 686063,Nitrogen,3-Sep,34.63839998
1123,1123 and 1124,IDS91,PI 686063,Nitrogen,1-Sep,38.59274059
1123,1123 and 1124,IDS91,PI 686063,Nitrogen,12-Aug,49.12294278
1123,1123 and 1124,IDS91,PI 686063,Nitrogen,23-Aug,58.63418605
1123,1123 and 1124,IDS91,PI 686063,Nitrogen,16-Aug,45.18831526
1123,1123 and 1124,IDS91,PI 686063,Nitrogen,30-Aug,46.01433723
1123,1123 and 1124,IDS91,PI 686063,Nitrogen,5-Sep,36.83861939
1123,1123 and 1124,IDS91,PI 686063,Nitrogen,14-Aug,54.11392019
1123,1123 and 1124,IDS91,PI 686063,Nitrogen,6-Jul,32.15672796
1123,1123 and 1124,IDS91,PI 686063,Nitrogen,20-Aug,44.8812577
1125,1125 and 1126,CO255,Ames 27107,Nitrogen,30-Aug,7.256215964
1125,1125 and 1126,CO255,Ames 27107,Nitrogen,23-Aug,33.78213358
1125,1125 and 1126,CO255,Ames 27107,Nitrogen,20-Aug,22.36135346
1125,1125 and 1126,CO255,Ames 27107,Nitrogen,1-Sep,4.05494702
1125,1125 and 1126,CO255,Ames 27107,Nitrogen,12-Aug,39.22856952
1125,1125 and 1126,CO255,Ames 27107,Nitrogen,6-Jul,43.49086326
1125,1125 and 1126,CO255,Ames 27107,Nitrogen,16-Aug,23.90068727
1125,1125 and 1126,CO255,Ames 27107,Nitrogen,14-Aug,40.24530409
1125,1125 and 1126,CO255,Ames 27107,Nitrogen,3-Sep,9.205669048
1125,1125 and 1126,CO255,Ames 27107,Nitrogen,26-Aug,25.66472065
1125,1125 and 1126,CO255,Ames 27107,Nitrogen,22-Aug,24.19633033
1125,1125 and 1126,CO255,Ames 27107,Nitrogen,5-Sep,5.564561943
1127,1127 and 1128,CM7,Ames 27070,Nitrogen,22-Aug,29.62454708
1127,1127 and 1128,CM7,Ames 27070,Nitrogen,3-Sep,17.74652112
1127,1127 and 1128,CM7,Ames 27070,Nitrogen,16-Aug,30.19144327
1127,1127 and 1128,CM7,Ames 27070,Nitrogen,6-Jul,31.88596742
1127,1127 and 1128,CM7,Ames 27070,Nitrogen,23-Aug,43.40932575
1127,1127 and 1128,CM7,Ames 27070,Nitrogen,30-Aug,25.98688917
1127,1127 and 1128,CM7,Ames 27070,Nitrogen,20-Aug,26.59497249
1127,1127 and 1128,CM7,Ames 27070,Nitrogen,5-Sep,12.58594172
1127,1127 and 1128,CM7,Ames 27070,Nitrogen,12-Aug,37.50400101
1127,1127 and 1128,CM7,Ames 27070,Nitrogen,26-Aug,37.96612473
1127,1127 and 1128,CM7,Ames 27070,Nitrogen,1-Sep,19.37061252
1127,1127 and 1128,CM7,Ames 27070,Nitrogen,14-Aug,36.81795106
1129,1129 and 1130,NC316,Ames 27154,Nitrogen,5-Sep,1.545218994
1129,1129 and 1130,NC316,Ames 27154,Nitrogen,26-Aug,9.781500552
1129,1129 and 1130,NC316,Ames 27154,Nitrogen,16-Aug,4.820256163
1129,1129 and 1130,NC316,Ames 27154,Nitrogen,23-Aug,8.870304321
1129,1129 and 1130,NC316,Ames 27154,Nitrogen,20-Aug,2.828864782
1129,1129 and 1130,NC316,Ames 27154,Nitrogen,1-Sep,0.712880832
1129,1129 and 1130,NC316,Ames 27154,Nitrogen,12-Aug,11.60452053
1129,1129 and 1130,NC316,Ames 27154,Nitrogen,3-Sep,15.21408906
1129,1129 and 1130,NC316,Ames 27154,Nitrogen,6-Jul,22.21152928
1129,1129 and 1130,NC316,Ames 27154,Nitrogen,30-Aug,1.3180909
1129,1129 and 1130,NC316,Ames 27154,Nitrogen,22-Aug,9.239903613
1129,1129 and 1130,NC316,Ames 27154,Nitrogen,14-Aug,5.34998477
1133,1133 and 1134,W153R,PI 587154,Nitrogen,12-Aug,25.7746137
1133,1133 and 1134,W153R,PI 587154,Nitrogen,1-Sep,19.43695112
1133,1133 and 1134,W153R,PI 587154,Nitrogen,14-Aug,17.85521373
1133,1133 and 1134,W153R,PI 587154,Nitrogen,26-Aug,37.18967008
1133,1133 and 1134,W153R,PI 587154,Nitrogen,3-Sep,28.51171411
1133,1133 and 1134,W153R,PI 587154,Nitrogen,6-Jul,22.07404861
1133,1133 and 1134,W153R,PI 587154,Nitrogen,23-Aug,39.37723985
1133,1133 and 1134,W153R,PI 587154,Nitrogen,22-Aug,31.22219229
1133,1133 and 1134,W153R,PI 587154,Nitrogen,5-Sep,15.99728423
1133,1133 and 1134,W153R,PI 587154,Nitrogen,30-Aug,21.07485436
1133,1133 and 1134,W153R,PI 587154,Nitrogen,16-Aug,24.92525052
1133,1133 and 1134,W153R,PI 587154,Nitrogen,20-Aug,19.45420957
1135,1135 and 1136,NC332,Ames 27162,Nitrogen,1-Sep,32.52845952
1135,1135 and 1136,NC332,Ames 27162,Nitrogen,22-Aug,47.25076609
1135,1135 and 1136,NC332,Ames 27162,Nitrogen,5-Sep,28.76224522
1135,1135 and 1136,NC332,Ames 27162,Nitrogen,12-Aug,43.20601612
1135,1135 and 1136,NC332,Ames 27162,Nitrogen,20-Aug,32.5219822
1135,1135 and 1136,NC332,Ames 27162,Nitrogen,26-Aug,56.734625
1135,1135 and 1136,NC332,Ames 27162,Nitrogen,16-Aug,41.7864625
1135,1135 and 1136,NC332,Ames 27162,Nitrogen,14-Aug,31.39811148
1135,1135 and 1136,NC332,Ames 27162,Nitrogen,3-Sep,32.72343571
1135,1135 and 1136,NC332,Ames 27162,Nitrogen,6-Jul,37.05409482
1135,1135 and 1136,NC332,Ames 27162,Nitrogen,30-Aug,37.23446192
1135,1135 and 1136,NC332,Ames 27162,Nitrogen,23-Aug,58.04581178
1137,1137 and 1138,Oh43,Ames 19288,Nitrogen,3-Sep,52.55482116
1137,1137 and 1138,Oh43,Ames 19288,Nitrogen,14-Aug,57.93400345
1137,1137 and 1138,Oh43,Ames 19288,Nitrogen,20-Aug,55.70626261
1137,1137 and 1138,Oh43,Ames 19288,Nitrogen,12-Aug,64.55753193
1137,1137 and 1138,Oh43,Ames 19288,Nitrogen,30-Aug,61.09763041
1137,1137 and 1138,Oh43,Ames 19288,Nitrogen,26-Aug,66.08278277
1137,1137 and 1138,Oh43,Ames 19288,Nitrogen,1-Sep,62.3873086
1137,1137 and 1138,Oh43,Ames 19288,Nitrogen,6-Jul,39.08498978
1137,1137 and 1138,Oh43,Ames 19288,Nitrogen,22-Aug,59.82444787
1137,1137 and 1138,Oh43,Ames 19288,Nitrogen,16-Aug,61.83000977
1137,1137 and 1138,Oh43,Ames 19288,Nitrogen,5-Sep,50.05002009
1137,1137 and 1138,Oh43,Ames 19288,Nitrogen,23-Aug,72.11299519
1141,1141 and 1142,R168,Ames 19326,Nitrogen,3-Sep,16.29969255
1141,1141 and 1142,R168,Ames 19326,Nitrogen,30-Aug,34.65580424
1141,1141 and 1142,R168,Ames 19326,Nitrogen,12-Aug,50.85313908
1141,1141 and 1142,R168,Ames 19326,Nitrogen,14-Aug,44.06051376
1141,1141 and 1142,R168,Ames 19326,Nitrogen,22-Aug,47.7208691
1141,1141 and 1142,R168,Ames 19326,Nitrogen,23-Aug,54.54175408
1141,1141 and 1142,R168,Ames 19326,Nitrogen,5-Sep,7.889595544
1141,1141 and 1142,R168,Ames 19326,Nitrogen,1-Sep,26.68055631
1141,1141 and 1142,R168,Ames 19326,Nitrogen,16-Aug,46.56063335
1141,1141 and 1142,R168,Ames 19326,Nitrogen,20-Aug,37.40261367
1141,1141 and 1142,R168,Ames 19326,Nitrogen,26-Aug,53.78090995
1141,1141 and 1142,R168,Ames 19326,Nitrogen,6-Jul,48.11785148
1143,1143 and 1144,CML220,Ames 27087,Nitrogen,3-Sep,57.207683
1143,1143 and 1144,CML220,Ames 27087,Nitrogen,30-Aug,70.30353467
1143,1143 and 1144,CML220,Ames 27087,Nitrogen,1-Sep,65.9623373
1143,1143 and 1144,CML220,Ames 27087,Nitrogen,5-Sep,52.71286251
1143,1143 and 1144,CML220,Ames 27087,Nitrogen,20-Aug,59.33585155
1143,1143 and 1144,CML220,Ames 27087,Nitrogen,16-Aug,62.6437383
1143,1143 and 1144,CML220,Ames 27087,Nitrogen,14-Aug,57.44014621
1143,1143 and 1144,CML220,Ames 27087,Nitrogen,26-Aug,71.30047365
1143,1143 and 1144,CML220,Ames 27087,Nitrogen,12-Aug,70.49345241
1143,1143 and 1144,CML220,Ames 27087,Nitrogen,23-Aug,74.84507852
1143,1143 and 1144,CML220,Ames 27087,Nitrogen,22-Aug,60.96206191
1143,1143 and 1144,CML220,Ames 27087,Nitrogen,6-Jul,26.17517328
1145,1145 and 1146,B79,PI 608766,Nitrogen,20-Aug,42.47566943
1145,1145 and 1146,B79,PI 608766,Nitrogen,30-Aug,60.4993211
1145,1145 and 1146,B79,PI 608766,Nitrogen,5-Sep,36.08790234
1145,1145 and 1146,B79,PI 608766,Nitrogen,26-Aug,62.66080439
1145,1145 and 1146,B79,PI 608766,Nitrogen,3-Sep,42.16092299
1145,1145 and 1146,B79,PI 608766,Nitrogen,6-Jul,34.73678181
1145,1145 and 1146,B79,PI 608766,Nitrogen,12-Aug,68.62431983
1145,1145 and 1146,B79,PI 608766,Nitrogen,14-Aug,44.17504315
1145,1145 and 1146,B79,PI 608766,Nitrogen,22-Aug,52.97207331
1145,1145 and 1146,B79,PI 608766,Nitrogen,16-Aug,55.79105322
1145,1145 and 1146,B79,PI 608766,Nitrogen,23-Aug,65.73509779
1145,1145 and 1146,B79,PI 608766,Nitrogen,1-Sep,55.17272654
1147,1147 and 1148,HP301,PI 587131,Nitrogen,12-Aug,53.40147659
1147,1147 and 1148,HP301,PI 587131,Nitrogen,26-Aug,42.39587703
1147,1147 and 1148,HP301,PI 587131,Nitrogen,20-Aug,35.92612729
1147,1147 and 1148,HP301,PI 587131,Nitrogen,5-Sep,25.36420446
1147,1147 and 1148,HP301,PI 587131,Nitrogen,22-Aug,35.75754066
1147,1147 and 1148,HP301,PI 587131,Nitrogen,3-Sep,28.91750313
1147,1147 and 1148,HP301,PI 587131,Nitrogen,30-Aug,51.32290891
1147,1147 and 1148,HP301,PI 587131,Nitrogen,16-Aug,39.84509102
1147,1147 and 1148,HP301,PI 587131,Nitrogen,6-Jul,23.20635466
1147,1147 and 1148,HP301,PI 587131,Nitrogen,23-Aug,50.85210372
1147,1147 and 1148,HP301,PI 587131,Nitrogen,14-Aug,33.73296781
1147,1147 and 1148,HP301,PI 587131,Nitrogen,1-Sep,46.16855706
1149,1149 and 1150,Il677a,Ames 27120,Nitrogen,30-Aug,39.26649439
1149,1149 and 1150,Il677a,Ames 27120,Nitrogen,26-Aug,40.93882344
1149,1149 and 1150,Il677a,Ames 27120,Nitrogen,1-Sep,24.87853039
1149,1149 and 1150,Il677a,Ames 27120,Nitrogen,23-Aug,38.31976021
1149,1149 and 1150,Il677a,Ames 27120,Nitrogen,5-Sep,8.579346275
1149,1149 and 1150,Il677a,Ames 27120,Nitrogen,6-Jul,23.93041951
1149,1149 and 1150,Il677a,Ames 27120,Nitrogen,22-Aug,31.86074678
1149,1149 and 1150,Il677a,Ames 27120,Nitrogen,20-Aug,26.84176518
1149,1149 and 1150,Il677a,Ames 27120,Nitrogen,16-Aug,34.89147689
1149,1149 and 1150,Il677a,Ames 27120,Nitrogen,3-Sep,16.3886062
1149,1149 and 1150,Il677a,Ames 27120,Nitrogen,14-Aug,25.32927201
1149,1149 and 1150,Il677a,Ames 27120,Nitrogen,12-Aug,50.29915266
1151,1151 and 1152,CML154Q,Ames 27083,Nitrogen,14-Aug,57.702914
1151,1151 and 1152,CML154Q,Ames 27083,Nitrogen,22-Aug,58.47456987
1151,1151 and 1152,CML154Q,Ames 27083,Nitrogen,26-Aug,72.28199858
1151,1151 and 1152,CML154Q,Ames 27083,Nitrogen,16-Aug,60.60552089
1151,1151 and 1152,CML154Q,Ames 27083,Nitrogen,1-Sep,54.69514044
1151,1151 and 1152,CML154Q,Ames 27083,Nitrogen,6-Jul,38.93490672
1151,1151 and 1152,CML154Q,Ames 27083,Nitrogen,3-Sep,46.47184223
1151,1151 and 1152,CML154Q,Ames 27083,Nitrogen,5-Sep,39.31385182
1151,1151 and 1152,CML154Q,Ames 27083,Nitrogen,23-Aug,72.89806352
1151,1151 and 1152,CML154Q,Ames 27083,Nitrogen,20-Aug,55.17168744
1151,1151 and 1152,CML154Q,Ames 27083,Nitrogen,30-Aug,63.28004322
1151,1151 and 1152,CML154Q,Ames 27083,Nitrogen,12-Aug,73.30172387
1153,1153 and 1154,B104,PI 594047,Nitrogen,22-Aug,61.15896633
1153,1153 and 1154,B104,PI 594047,Nitrogen,26-Aug,76.93041438
1153,1153 and 1154,B104,PI 594047,Nitrogen,6-Jul,42.25888373
1153,1153 and 1154,B104,PI 594047,Nitrogen,1-Sep,61.63866711
1153,1153 and 1154,B104,PI 594047,Nitrogen,30-Aug,68.75096725
1153,1153 and 1154,B104,PI 594047,Nitrogen,12-Aug,73.3622227
1153,1153 and 1154,B104,PI 594047,Nitrogen,3-Sep,48.55413556
1153,1153 and 1154,B104,PI 594047,Nitrogen,16-Aug,62.88173441
1153,1153 and 1154,B104,PI 594047,Nitrogen,5-Sep,39.34655194
1153,1153 and 1154,B104,PI 594047,Nitrogen,14-Aug,48.79926896
1153,1153 and 1154,B104,PI 594047,Nitrogen,23-Aug,74.19948934
1153,1153 and 1154,B104,PI 594047,Nitrogen,20-Aug,44.42211513
1155,1155 and 1156,H95,Ames 19319,Nitrogen,5-Sep,43.87718058
1155,1155 and 1156,H95,Ames 19319,Nitrogen,6-Jul,33.3841248
